"lon","lat","course","timestamp","speed","seg_id"
2.3649633333,51.05083,146.7,"2018-03-27T09:50:38.000Z",8.2,"227319270-2018-03-21T13:56:03.000000Z"
2.37283,51.0476083333,0,"2018-03-27T10:09:42.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3728316667,51.0476416667,332.799987793,"2018-03-28T02:32:40.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.3417733333,51.0650383333,297.3,"2018-03-28T02:46:41.000Z",10.1,"227319270-2018-03-21T13:56:03.000000Z"
2.320345,51.0676433333,270.8999938965,"2018-03-28T02:53:58.000Z",9.8999996185,"227319270-2018-03-21T13:56:03.000000Z"
2.3728216667,51.0476283333,351.200012207,"2018-03-29T02:32:03.000Z",0,"227319270-2018-03-21T13:56:03.000000Z"
2.370665,51.0474233333,272.4,"2018-03-29T02:53:51.000Z",5.2,"227319270-2018-03-21T13:56:03.000000Z"
2.36112,51.0539033333,316.1,"2018-03-29T02:58:52.000Z",8.3,"227319270-2018-03-21T13:56:03.000000Z"
2.34948,51.0619416667,318,"2018-03-29T03:03:22.000Z",9.9,"227319270-2018-03-21T13:56:03.000000Z"
2.3357083333,51.0654883333,280.8,"2018-03-29T03:06:52.000Z",9.9,"227319270-2018-03-21T13:56:03.000000Z"
2.3268866667,51.0662616667,280.299987793,"2018-03-29T03:09:00.000Z",10.3000001907,"227319270-2018-03-21T13:56:03.000000Z"
2.3094133333,51.0707966667,326.9,"2018-03-29T03:13:20.000Z",9.3,"227319270-2018-03-21T13:56:03.000000Z"
2.3077116667,51.0768566667,358,"2018-03-29T03:15:51.000Z",8.8,"227319270-2018-03-21T13:56:03.000000Z"
2.3076383333,51.0868233333,100.4000015259,"2018-03-29T03:24:06.000Z",1,"227319270-2018-03-21T13:56:03.000000Z"
2.303845,51.0793233333,250.8,"2018-03-29T03:40:50.000Z",1.1,"227319270-2018-03-21T13:56:03.000000Z"
2.3036333333,51.079495,37.5,"2018-03-29T03:45:05.000Z",6.4000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.310945,51.081185,196.5,"2018-03-29T04:02:51.000Z",2.2000000477,"227319270-2018-03-21T13:56:03.000000Z"
2.3209516667,51.0871533333,86.8000030518,"2018-03-29T04:19:51.000Z",1.2999999523,"227319270-2018-03-21T13:56:03.000000Z"
2.3173616667,51.0791616667,129.1000061035,"2018-03-29T04:37:18.000Z",1.7000000477,"227319270-2018-03-21T13:56:03.000000Z"
2.306115,51.0790016667,279,"2018-03-29T04:40:47.000Z",8.8,"227319270-2018-03-21T13:56:03.000000Z"
2.2881216667,51.082825,145.3999938965,"2018-03-29T04:53:48.000Z",1.6000000238,"227319270-2018-03-21T13:56:03.000000Z"
2.2829433333,51.0855183333,350.3999938965,"2018-03-29T05:04:29.000Z",6,"227319270-2018-03-21T13:56:03.000000Z"
2.2823316667,51.087175,343.5,"2018-03-29T05:05:15.000Z",6.2,"227319270-2018-03-21T13:56:03.000000Z"
2.281375,51.0792616667,233,"2018-03-29T05:27:45.000Z",1.2999999523,"227319270-2018-03-21T13:56:03.000000Z"
2.3008083333,51.083085,59.4000015259,"2018-03-29T05:45:00.000Z",6.6999998093,"227319270-2018-03-21T13:56:03.000000Z"
2.3121733333,51.0860816667,7.8,"2018-03-29T05:58:44.000Z",7.7,"227319270-2018-03-21T13:56:03.000000Z"
2.3083433333,51.0820383333,201.4,"2018-03-29T06:04:13.000Z",5.3,"227319270-2018-03-21T13:56:03.000000Z"
2.3033266667,51.0852966667,339.3,"2018-03-29T06:22:14.000Z",8.5,"227319270-2018-03-21T13:56:03.000000Z"
2.28097,51.0809833333,291,"2018-03-29T06:35:11.000Z",9.7,"227319270-2018-03-21T13:56:03.000000Z"
2.264765,51.0774066667,213.8000030518,"2018-03-29T06:54:15.000Z",2.4000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.2705383333,51.08427,20.7,"2018-03-29T07:25:42.000Z",2.3,"227319270-2018-03-21T13:56:03.000000Z"
2.27429,51.07614,91.4000015259,"2018-03-29T07:46:14.000Z",0.400000006,"227319270-2018-03-21T13:56:03.000000Z"
2.2763016667,51.0832233333,358.1000061035,"2018-03-29T08:03:38.000Z",2.4000000954,"227319270-2018-03-21T13:56:03.000000Z"
2.2763466667,51.0862333333,319.5,"2018-03-29T08:09:38.000Z",2.6,"227319270-2018-03-21T13:56:03.000000Z"
2.2640366667,51.0766466667,331.799987793,"2018-03-29T08:19:10.000Z",5.4000000954,"227319270-2018-03-21T13:56:03.000000Z"
